# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 315         3.998       51.447      0.00        Hansweert   
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,HH,    T
  315,20211202,   13,     
  315,20211202,   14,     
  315,20211202,   15,     
  315,20211202,   16,     
  315,20211202,   17,     
  315,20211202,   18,     
  315,20211202,   19,     
  315,20211202,   20,     
  315,20211202,   21,     
  315,20211202,   22,     
  315,20211202,   23,     
  315,20211202,   24,     
  315,20211203,    1,     
  315,20211203,    2,     
  315,20211203,    3,     
  315,20211203,    4,     
  315,20211203,    5,     
  315,20211203,    6,     
  315,20211203,    7,     
  315,20211203,    8,     
  315,20211203,    9,     
  315,20211203,   10,     
  315,20211203,   11,     
  315,20211203,   12,     
  315,20211203,   13,     
  315,20211203,   14,     
  315,20211203,   15,     
  315,20211203,   16,     
  315,20211203,   17,     
  315,20211203,   18,     
  315,20211203,   19,     
  315,20211203,   20,     
  315,20211203,   21,     
  315,20211203,   22,     
  315,20211203,   23,     
  315,20211203,   24,     
  315,20211204,    1,     
  315,20211204,    2,     
  315,20211204,    3,     
  315,20211204,    4,     
  315,20211204,    5,     
  315,20211204,    6,     
  315,20211204,    7,     
  315,20211204,    8,     
  315,20211204,    9,     
  315,20211204,   10,     
  315,20211204,   11,     
  315,20211204,   12,     
  315,20211204,   13,     
  315,20211204,   14,     
  315,20211204,   15,     
  315,20211204,   16,     
  315,20211204,   17,     
  315,20211204,   18,     
  315,20211204,   19,     
  315,20211204,   20,     
  315,20211204,   21,     
  315,20211204,   22,     
  315,20211204,   23,     
  315,20211204,   24,     
  315,20211205,    1,     
  315,20211205,    2,     
  315,20211205,    3,     
  315,20211205,    4,     
  315,20211205,    5,     
  315,20211205,    6,     
  315,20211205,    7,     
  315,20211205,    8,     
  315,20211205,    9,     
  315,20211205,   10,     
  315,20211205,   11,     
  315,20211205,   12,     
  315,20211205,   13,     
  315,20211205,   14,     
  315,20211205,   15,     
  315,20211205,   16,     
  315,20211205,   17,     
  315,20211205,   18,     
  315,20211205,   19,     
  315,20211205,   20,     
  315,20211205,   21,     
  315,20211205,   22,     
  315,20211205,   23,     
  315,20211205,   24,     
  315,20211206,    1,     
  315,20211206,    2,     
  315,20211206,    3,     
  315,20211206,    4,     
  315,20211206,    5,     
  315,20211206,    6,     
  315,20211206,    7,     
  315,20211206,    8,     
  315,20211206,    9,     
  315,20211206,   10,     
  315,20211206,   11,     
  315,20211206,   12,     
  315,20211206,   13,     
  315,20211206,   14,     
  315,20211206,   15,     
  315,20211206,   16,     
  315,20211206,   17,     
  315,20211206,   18,     
  315,20211206,   19,     
  315,20211206,   20,     
  315,20211206,   21,     
  315,20211206,   22,     
  315,20211206,   23,     
  315,20211206,   24,     
  315,20211207,    1,     
  315,20211207,    2,     
  315,20211207,    3,     
  315,20211207,    4,     
  315,20211207,    5,     
  315,20211207,    6,     
  315,20211207,    7,     
  315,20211207,    8,     
  315,20211207,    9,     
  315,20211207,   10,     
  315,20211207,   11,     
  315,20211207,   12,     
  315,20211207,   13,     
  315,20211207,   14,     
  315,20211207,   15,     
  315,20211207,   16,     
  315,20211207,   17,     
  315,20211207,   18,     
  315,20211207,   19,     
  315,20211207,   20,     
  315,20211207,   21,     
  315,20211207,   22,     
  315,20211207,   23,     
  315,20211207,   24,     
  315,20211208,    1,     
  315,20211208,    2,     
  315,20211208,    3,     
  315,20211208,    4,     
  315,20211208,    5,     
  315,20211208,    6,     
  315,20211208,    7,     
  315,20211208,    8,     
  315,20211208,    9,     
  315,20211208,   10,     
  315,20211208,   11,     
  315,20211208,   12,     
  315,20211208,   13,     
  315,20211208,   14,     
  315,20211208,   15,     
  315,20211208,   16,     
  315,20211208,   17,     
  315,20211208,   18,     
  315,20211208,   19,     
  315,20211208,   20,     
  315,20211208,   21,     
  315,20211208,   22,     
  315,20211208,   23,     
  315,20211208,   24,     
  315,20211209,    1,     
  315,20211209,    2,     
  315,20211209,    3,     
  315,20211209,    4,     
  315,20211209,    5,     
  315,20211209,    6,     
  315,20211209,    7,     
  315,20211209,    8,     
  315,20211209,    9,     
  315,20211209,   10,     
  315,20211209,   11,     
  315,20211209,   12,     
  315,20211209,   13,     
  315,20211209,   14,     
  315,20211209,   15,     
  315,20211209,   16,     
  315,20211209,   17,     
  315,20211209,   18,     
  315,20211209,   19,     
  315,20211209,   20,     
  315,20211209,   21,     
  315,20211209,   22,     
  315,20211209,   23,     
  315,20211209,   24,     
  315,20211210,    1,     
  315,20211210,    2,     
  315,20211210,    3,     
  315,20211210,    4,     
  315,20211210,    5,     
  315,20211210,    6,     
  315,20211210,    7,     
  315,20211210,    8,     
  315,20211210,    9,     
  315,20211210,   10,     
  315,20211210,   11,     
  315,20211210,   12,     
  315,20211210,   13,     
  315,20211210,   14,     
  315,20211210,   15,     
  315,20211210,   16,     
  315,20211210,   17,     
  315,20211210,   18,     
  315,20211210,   19,     
  315,20211210,   20,     
  315,20211210,   21,     
  315,20211210,   22,     
  315,20211210,   23,     
  315,20211210,   24,     
  315,20211211,    1,     
  315,20211211,    2,     
  315,20211211,    3,     
  315,20211211,    4,     
  315,20211211,    5,     
  315,20211211,    6,     
  315,20211211,    7,     
  315,20211211,    8,     
  315,20211211,    9,     
  315,20211211,   10,     
  315,20211211,   11,     
  315,20211211,   12,     
  315,20211211,   13,     
  315,20211211,   14,     
  315,20211211,   15,     
  315,20211211,   16,     
  315,20211211,   17,     
  315,20211211,   18,     
  315,20211211,   19,     
  315,20211211,   20,     
  315,20211211,   21,     
  315,20211211,   22,     
  315,20211211,   23,     
  315,20211211,   24,     
  315,20211212,    1,     
  315,20211212,    2,     
  315,20211212,    3,     
  315,20211212,    4,     
  315,20211212,    5,     
  315,20211212,    6,     
  315,20211212,    7,     
  315,20211212,    8,     
  315,20211212,    9,     
  315,20211212,   10,     
  315,20211212,   11,     
  315,20211212,   12,     
  315,20211212,   13,     
  315,20211212,   14,     
  315,20211212,   15,     
  315,20211212,   16,     
  315,20211212,   17,     
  315,20211212,   18,     
  315,20211212,   19,     
  315,20211212,   20,     
  315,20211212,   21,     
  315,20211212,   22,     
  315,20211212,   23,     
  315,20211212,   24,     
  315,20211213,    1,     
  315,20211213,    2,     
  315,20211213,    3,     
  315,20211213,    4,     
  315,20211213,    5,     
  315,20211213,    6,     
  315,20211213,    7,     
  315,20211213,    8,     
  315,20211213,    9,     
  315,20211213,   10,     
  315,20211213,   11,     
  315,20211213,   12,     
  315,20211213,   13,     
  315,20211213,   14,     
  315,20211213,   15,     
  315,20211213,   16,     
  315,20211213,   17,     
  315,20211213,   18,     
  315,20211213,   19,     
  315,20211213,   20,     
  315,20211213,   21,     
  315,20211213,   22,     
  315,20211213,   23,     
  315,20211213,   24,     
  315,20211214,    1,     
  315,20211214,    2,     
  315,20211214,    3,     
  315,20211214,    4,     
  315,20211214,    5,     
  315,20211214,    6,     
  315,20211214,    7,     
  315,20211214,    8,     
  315,20211214,    9,     
  315,20211214,   10,     
  315,20211214,   11,     
  315,20211214,   12,     
  315,20211214,   13,     
  315,20211214,   14,     
  315,20211214,   15,     
  315,20211214,   16,     
  315,20211214,   17,     
  315,20211214,   18,     
  315,20211214,   19,     
  315,20211214,   20,     
  315,20211214,   21,     
  315,20211214,   22,     
  315,20211214,   23,     
  315,20211214,   24,     
  315,20211215,    1,     
  315,20211215,    2,     
  315,20211215,    3,     
  315,20211215,    4,     
  315,20211215,    5,     
  315,20211215,    6,     
  315,20211215,    7,     
  315,20211215,    8,     
  315,20211215,    9,     
  315,20211215,   10,     
  315,20211215,   11,     
  315,20211215,   12,     
  315,20211215,   13,     
  315,20211215,   14,     
  315,20211215,   15,     
  315,20211215,   16,     
  315,20211215,   17,     
  315,20211215,   18,     
  315,20211215,   19,     
  315,20211215,   20,     
  315,20211215,   21,     
  315,20211215,   22,     
  315,20211215,   23,     
  315,20211215,   24,     
  315,20211216,    1,     
  315,20211216,    2,     
  315,20211216,    3,     
  315,20211216,    4,     
  315,20211216,    5,     
  315,20211216,    6,     
  315,20211216,    7,     
  315,20211216,    8,     
  315,20211216,    9,     
  315,20211216,   10,     
  315,20211216,   11,     
  315,20211216,   12,     
  315,20211216,   13,     
  315,20211216,   14,     
  315,20211216,   15,     
  315,20211216,   16,     
  315,20211216,   17,     
  315,20211216,   18,     
  315,20211216,   19,     
  315,20211216,   20,     
  315,20211216,   21,     
  315,20211216,   22,     
  315,20211216,   23,     
  315,20211216,   24,     
  315,20211217,    1,     
  315,20211217,    2,     
  315,20211217,    3,     
  315,20211217,    4,     
  315,20211217,    5,     
  315,20211217,    6,     
  315,20211217,    7,     
  315,20211217,    8,     
  315,20211217,    9,     
  315,20211217,   10,     
  315,20211217,   11,     
  315,20211217,   12,     
  315,20211217,   13,     
  315,20211217,   14,     
  315,20211217,   15,     
  315,20211217,   16,     
  315,20211217,   17,     
  315,20211217,   18,     
  315,20211217,   19,     
  315,20211217,   20,     
  315,20211217,   21,     
  315,20211217,   22,     
  315,20211217,   23,     
  315,20211217,   24,     
  315,20211218,    1,     
  315,20211218,    2,     
  315,20211218,    3,     
  315,20211218,    4,     
  315,20211218,    5,     
  315,20211218,    6,     
  315,20211218,    7,     
  315,20211218,    8,     
  315,20211218,    9,     
  315,20211218,   10,     
  315,20211218,   11,     
  315,20211218,   12,     
  315,20211218,   13,     
  315,20211218,   14,     
  315,20211218,   15,     
  315,20211218,   16,     
  315,20211218,   17,     
  315,20211218,   18,     
  315,20211218,   19,     
  315,20211218,   20,     
  315,20211218,   21,     
  315,20211218,   22,     
  315,20211218,   23,     
  315,20211218,   24,     
  315,20211219,    1,     
  315,20211219,    2,     
  315,20211219,    3,     
  315,20211219,    4,     
  315,20211219,    5,     
  315,20211219,    6,     
  315,20211219,    7,     
  315,20211219,    8,     
  315,20211219,    9,     
  315,20211219,   10,     
  315,20211219,   11,     
  315,20211219,   12,     
  315,20211219,   13,     
  315,20211219,   14,     
  315,20211219,   15,     
  315,20211219,   16,     
  315,20211219,   17,     
  315,20211219,   18,     
  315,20211219,   19,     
  315,20211219,   20,     
  315,20211219,   21,     
  315,20211219,   22,     
  315,20211219,   23,     
  315,20211219,   24,     
  315,20211220,    1,     
  315,20211220,    2,     
  315,20211220,    3,     
  315,20211220,    4,     
  315,20211220,    5,     
  315,20211220,    6,     
  315,20211220,    7,     
  315,20211220,    8,     
  315,20211220,    9,     
  315,20211220,   10,     
  315,20211220,   11,     
  315,20211220,   12,     
  315,20211220,   13,     
  315,20211220,   14,     
  315,20211220,   15,     
  315,20211220,   16,     
  315,20211220,   17,     
  315,20211220,   18,     
  315,20211220,   19,     
  315,20211220,   20,     
  315,20211220,   21,     
  315,20211220,   22,     
  315,20211220,   23,     
  315,20211220,   24,     
  315,20211221,    1,     
  315,20211221,    2,     
  315,20211221,    3,     
  315,20211221,    4,     
  315,20211221,    5,     
  315,20211221,    6,     
  315,20211221,    7,     
  315,20211221,    8,     
  315,20211221,    9,     
  315,20211221,   10,     
  315,20211221,   11,     
  315,20211221,   12,     
  315,20211221,   13,     
  315,20211221,   14,     
  315,20211221,   15,     
  315,20211221,   16,     
  315,20211221,   17,     
  315,20211221,   18,     
  315,20211221,   19,     
  315,20211221,   20,     
  315,20211221,   21,     
  315,20211221,   22,     
  315,20211221,   23,     
  315,20211221,   24,     
  315,20211222,    1,     
  315,20211222,    2,     
  315,20211222,    3,     
  315,20211222,    4,     
  315,20211222,    5,     
  315,20211222,    6,     
  315,20211222,    7,     
  315,20211222,    8,     
  315,20211222,    9,     
  315,20211222,   10,     
  315,20211222,   11,     
  315,20211222,   12,     
  315,20211222,   13,     
  315,20211222,   14,     
  315,20211222,   15,     
  315,20211222,   16,     
  315,20211222,   17,     
  315,20211222,   18,     
  315,20211222,   19,     
  315,20211222,   20,     
  315,20211222,   21,     
  315,20211222,   22,     
  315,20211222,   23,     
  315,20211222,   24,     
  315,20211223,    1,     
  315,20211223,    2,     
  315,20211223,    3,     
  315,20211223,    4,     
  315,20211223,    5,     
  315,20211223,    6,     
  315,20211223,    7,     
  315,20211223,    8,     
  315,20211223,    9,     
  315,20211223,   10,     
  315,20211223,   11,     
  315,20211223,   12,     
  315,20211223,   13,     
  315,20211223,   14,     
  315,20211223,   15,     
  315,20211223,   16,     
  315,20211223,   17,     
  315,20211223,   18,     
  315,20211223,   19,     
  315,20211223,   20,     
  315,20211223,   21,     
  315,20211223,   22,     
  315,20211223,   23,     
  315,20211223,   24,     
  315,20211224,    1,     
  315,20211224,    2,     
  315,20211224,    3,     
  315,20211224,    4,     
  315,20211224,    5,     
  315,20211224,    6,     
  315,20211224,    7,     
  315,20211224,    8,     
  315,20211224,    9,     
  315,20211224,   10,     
  315,20211224,   11,     
  315,20211224,   12,     
  315,20211224,   13,     
  315,20211224,   14,     
  315,20211224,   15,     
  315,20211224,   16,     
  315,20211224,   17,     
  315,20211224,   18,     
  315,20211224,   19,     
  315,20211224,   20,     
  315,20211224,   21,     
  315,20211224,   22,     
  315,20211224,   23,     
  315,20211224,   24,     
  315,20211225,    1,     
  315,20211225,    2,     
  315,20211225,    3,     
  315,20211225,    4,     
  315,20211225,    5,     
  315,20211225,    6,     
  315,20211225,    7,     
  315,20211225,    8,     
  315,20211225,    9,     
  315,20211225,   10,     
  315,20211225,   11,     
  315,20211225,   12,     
  315,20211225,   13,     
  315,20211225,   14,     
  315,20211225,   15,     
  315,20211225,   16,     
  315,20211225,   17,     
  315,20211225,   18,     
  315,20211225,   19,     
  315,20211225,   20,     
  315,20211225,   21,     
  315,20211225,   22,     
  315,20211225,   23,     
  315,20211225,   24,     
  315,20211226,    1,     
  315,20211226,    2,     
  315,20211226,    3,     
  315,20211226,    4,     
  315,20211226,    5,     
  315,20211226,    6,     
  315,20211226,    7,     
  315,20211226,    8,     
  315,20211226,    9,     
  315,20211226,   10,     
  315,20211226,   11,     
  315,20211226,   12,     
  315,20211226,   13,     
  315,20211226,   14,     
  315,20211226,   15,     
  315,20211226,   16,     
  315,20211226,   17,     
  315,20211226,   18,     
  315,20211226,   19,     
  315,20211226,   20,     
  315,20211226,   21,     
  315,20211226,   22,     
  315,20211226,   23,     
  315,20211226,   24,     
  315,20211227,    1,     
  315,20211227,    2,     
  315,20211227,    3,     
  315,20211227,    4,     
  315,20211227,    5,     
  315,20211227,    6,     
  315,20211227,    7,     
  315,20211227,    8,     
  315,20211227,    9,     
  315,20211227,   10,     
  315,20211227,   11,     
  315,20211227,   12,     
  315,20211227,   13,     
  315,20211227,   14,     
  315,20211227,   15,     
  315,20211227,   16,     
  315,20211227,   17,     
  315,20211227,   18,     
  315,20211227,   19,     
  315,20211227,   20,     
  315,20211227,   21,     
  315,20211227,   22,     
  315,20211227,   23,     
  315,20211227,   24,     
  315,20211228,    1,     
  315,20211228,    2,     
  315,20211228,    3,     
  315,20211228,    4,     
  315,20211228,    5,     
  315,20211228,    6,     
  315,20211228,    7,     
  315,20211228,    8,     
  315,20211228,    9,     
  315,20211228,   10,     
  315,20211228,   11,     
  315,20211228,   12,     
  315,20211228,   13,     
  315,20211228,   14,     
  315,20211228,   15,     
  315,20211228,   16,     
  315,20211228,   17,     
  315,20211228,   18,     
  315,20211228,   19,     
  315,20211228,   20,     
  315,20211228,   21,     
  315,20211228,   22,     
  315,20211228,   23,     
  315,20211228,   24,     
  315,20211229,    1,     
  315,20211229,    2,     
  315,20211229,    3,     
  315,20211229,    4,     
  315,20211229,    5,     
  315,20211229,    6,     
  315,20211229,    7,     
  315,20211229,    8,     
  315,20211229,    9,     
  315,20211229,   10,     
  315,20211229,   11,     
  315,20211229,   12,     
  315,20211229,   13,     
  315,20211229,   14,     
  315,20211229,   15,     
  315,20211229,   16,     
  315,20211229,   17,     
  315,20211229,   18,     
  315,20211229,   19,     
  315,20211229,   20,     
  315,20211229,   21,     
  315,20211229,   22,     
  315,20211229,   23,     
  315,20211229,   24,     
  315,20211230,    1,     
  315,20211230,    2,     
  315,20211230,    3,     
  315,20211230,    4,     
  315,20211230,    5,     
  315,20211230,    6,     
  315,20211230,    7,     
  315,20211230,    8,     
  315,20211230,    9,     
  315,20211230,   10,     
  315,20211230,   11,     
  315,20211230,   12,     
  315,20211230,   13,     
  315,20211230,   14,     
  315,20211230,   15,     
  315,20211230,   16,     
  315,20211230,   17,     
  315,20211230,   18,     
  315,20211230,   19,     
  315,20211230,   20,     
  315,20211230,   21,     
  315,20211230,   22,     
  315,20211230,   23,     
  315,20211230,   24,     
  315,20211231,    1,     
  315,20211231,    2,     
  315,20211231,    3,     
  315,20211231,    4,     
  315,20211231,    5,     
  315,20211231,    6,     
  315,20211231,    7,     
  315,20211231,    8,     
  315,20211231,    9,     
  315,20211231,   10,     
  315,20211231,   11,     
  315,20211231,   12,     
  315,20211231,   13,     
  315,20211231,   14,     
  315,20211231,   15,     
  315,20211231,   16,     
  315,20211231,   17,     
  315,20211231,   18,     
  315,20211231,   19,     
  315,20211231,   20,     
  315,20211231,   21,     
  315,20211231,   22,     
  315,20211231,   23,     
  315,20211231,   24,     
  315,20220101,    1,     
  315,20220101,    2,     
  315,20220101,    3,     
  315,20220101,    4,     
  315,20220101,    5,     
  315,20220101,    6,     
  315,20220101,    7,     
  315,20220101,    8,     
  315,20220101,    9,     
  315,20220101,   10,     
  315,20220101,   11,     
  315,20220101,   12,     
  315,20220101,   13,     
  315,20220101,   14,     
  315,20220101,   15,     
  315,20220101,   16,     
  315,20220101,   17,     
  315,20220101,   18,     
  315,20220101,   19,     
  315,20220101,   20,     
  315,20220101,   21,     
  315,20220101,   22,     
  315,20220101,   23,     
  315,20220101,   24,     
  315,20220102,    1,     
  315,20220102,    2,     
  315,20220102,    3,     
  315,20220102,    4,     
  315,20220102,    5,     
  315,20220102,    6,     
  315,20220102,    7,     
  315,20220102,    8,     
  315,20220102,    9,     
  315,20220102,   10,     
  315,20220102,   11,     
  315,20220102,   12,     
  315,20220102,   13,     
  315,20220102,   14,     
  315,20220102,   15,     
  315,20220102,   16,     
  315,20220102,   17,     
  315,20220102,   18,     
  315,20220102,   19,     
  315,20220102,   20,     
  315,20220102,   21,     
  315,20220102,   22,     
  315,20220102,   23,     
  315,20220102,   24,     
  315,20220103,    1,     
  315,20220103,    2,     
  315,20220103,    3,     
  315,20220103,    4,     
  315,20220103,    5,     
  315,20220103,    6,     
  315,20220103,    7,     
  315,20220103,    8,     
  315,20220103,    9,     
  315,20220103,   10,     
  315,20220103,   11,     
  315,20220103,   12,     
  315,20220103,   13,     
  315,20220103,   14,     
  315,20220103,   15,     
  315,20220103,   16,     
  315,20220103,   17,     
  315,20220103,   18,     
  315,20220103,   19,     
  315,20220103,   20,     
  315,20220103,   21,     
  315,20220103,   22,     
  315,20220103,   23,     
  315,20220103,   24,     
  315,20220104,    1,     
  315,20220104,    2,     
  315,20220104,    3,     
  315,20220104,    4,     
  315,20220104,    5,     
  315,20220104,    6,     
  315,20220104,    7,     
  315,20220104,    8,     
  315,20220104,    9,     
  315,20220104,   10,     
  315,20220104,   11,     
  315,20220104,   12,     
  315,20220104,   13,     
  315,20220104,   14,     
  315,20220104,   15,     
  315,20220104,   16,     
  315,20220104,   17,     
  315,20220104,   18,     
  315,20220104,   19,     
  315,20220104,   20,     
  315,20220104,   21,     
  315,20220104,   22,     
  315,20220104,   23,     
  315,20220104,   24,     
  315,20220105,    1,     
  315,20220105,    2,     
  315,20220105,    3,     
  315,20220105,    4,     
  315,20220105,    5,     
  315,20220105,    6,     
  315,20220105,    7,     
  315,20220105,    8,     
  315,20220105,    9,     
  315,20220105,   10,     
  315,20220105,   11,     
  315,20220105,   12,     
  315,20220105,   13,     
  315,20220105,   14,     
  315,20220105,   15,     
  315,20220105,   16,     
  315,20220105,   17,     
  315,20220105,   18,     
  315,20220105,   19,     
  315,20220105,   20,     
  315,20220105,   21,     
  315,20220105,   22,     
  315,20220105,   23,     
  315,20220105,   24,     
  315,20220106,    1,     
  315,20220106,    2,     
  315,20220106,    3,     
  315,20220106,    4,     
  315,20220106,    5,     
  315,20220106,    6,     
  315,20220106,    7,     
  315,20220106,    8,     
  315,20220106,    9,     
  315,20220106,   10,     
  315,20220106,   11,     
  315,20220106,   12,     
  315,20220106,   13,     
  315,20220106,   14,     
  315,20220106,   15,     
  315,20220106,   16,     
  315,20220106,   17,     
  315,20220106,   18,     
  315,20220106,   19,     
  315,20220106,   20,     
  315,20220106,   21,     
  315,20220106,   22,     
  315,20220106,   23,     
  315,20220106,   24,     
  315,20220107,    1,     
  315,20220107,    2,     
  315,20220107,    3,     
  315,20220107,    4,     
  315,20220107,    5,     
  315,20220107,    6,     
  315,20220107,    7,     
  315,20220107,    8,     
  315,20220107,    9,     
  315,20220107,   10,     
  315,20220107,   11,     
  315,20220107,   12,     
  315,20220107,   13,     
  315,20220107,   14,     
  315,20220107,   15,     
  315,20220107,   16,     
  315,20220107,   17,     
  315,20220107,   18,     
  315,20220107,   19,     
  315,20220107,   20,     
  315,20220107,   21,     
  315,20220107,   22,     
  315,20220107,   23,     
  315,20220107,   24,     
  315,20220108,    1,     
  315,20220108,    2,     
  315,20220108,    3,     
  315,20220108,    4,     
  315,20220108,    5,     
  315,20220108,    6,     
  315,20220108,    7,     
  315,20220108,    8,     
  315,20220108,    9,     
  315,20220108,   10,     
  315,20220108,   11,     
  315,20220108,   12,     
  315,20220108,   13,     
  315,20220108,   14,     
  315,20220108,   15,     
  315,20220108,   16,     
  315,20220108,   17,     
  315,20220108,   18,     
  315,20220108,   19,     
  315,20220108,   20,     
  315,20220108,   21,     
  315,20220108,   22,     
  315,20220108,   23,     
  315,20220108,   24,     
  315,20220109,    1,     
  315,20220109,    2,     
  315,20220109,    3,     
  315,20220109,    4,     
  315,20220109,    5,     
  315,20220109,    6,     
  315,20220109,    7,     
  315,20220109,    8,     
  315,20220109,    9,     
  315,20220109,   10,     
  315,20220109,   11,     
  315,20220109,   12,     
  315,20220109,   13,     
  315,20220109,   14,     
  315,20220109,   15,     
  315,20220109,   16,     
  315,20220109,   17,     
  315,20220109,   18,     
  315,20220109,   19,     
  315,20220109,   20,     
  315,20220109,   21,     
  315,20220109,   22,     
  315,20220109,   23,     
  315,20220109,   24,     
  315,20220110,    1,     
  315,20220110,    2,     
  315,20220110,    3,     
  315,20220110,    4,     
  315,20220110,    5,     
  315,20220110,    6,     
  315,20220110,    7,     
  315,20220110,    8,     
  315,20220110,    9,     
  315,20220110,   10,     
  315,20220110,   11,     
  315,20220110,   12,     
  315,20220110,   13,     
  315,20220110,   14,     
  315,20220110,   15,     
  315,20220110,   16,     
  315,20220110,   17,     
  315,20220110,   18,     
  315,20220110,   19,     
  315,20220110,   20,     
  315,20220110,   21,     
  315,20220110,   22,     
  315,20220110,   23,     
  315,20220110,   24,     
  315,20220111,    1,     
  315,20220111,    2,     
  315,20220111,    3,     
  315,20220111,    4,     
  315,20220111,    5,     
  315,20220111,    6,     
  315,20220111,    7,     
  315,20220111,    8,     
  315,20220111,    9,     
  315,20220111,   10,     
  315,20220111,   11,     
  315,20220111,   12,     
  315,20220111,   13,     
  315,20220111,   14,     
  315,20220111,   15,     
  315,20220111,   16,     
  315,20220111,   17,     
  315,20220111,   18,     
  315,20220111,   19,     
  315,20220111,   20,     
  315,20220111,   21,     
  315,20220111,   22,     
  315,20220111,   23,     
  315,20220111,   24,     
  315,20220112,    1,     
  315,20220112,    2,     
  315,20220112,    3,     
  315,20220112,    4,     
  315,20220112,    5,     
  315,20220112,    6,     
  315,20220112,    7,     
  315,20220112,    8,     
  315,20220112,    9,     
  315,20220112,   10,     
  315,20220112,   11,     
  315,20220112,   12,     
  315,20220112,   13,     
  315,20220112,   14,     
  315,20220112,   15,     
  315,20220112,   16,     
  315,20220112,   17,     
  315,20220112,   18,     
  315,20220112,   19,     
  315,20220112,   20,     
  315,20220112,   21,     
  315,20220112,   22,     
  315,20220112,   23,     
  315,20220112,   24,     
  315,20220113,    1,     
  315,20220113,    2,     
  315,20220113,    3,     
  315,20220113,    4,     
  315,20220113,    5,     
  315,20220113,    6,     
  315,20220113,    7,     
  315,20220113,    8,     
  315,20220113,    9,     
  315,20220113,   10,     
  315,20220113,   11,     
  315,20220113,   12,     
  315,20220113,   13,     
  315,20220113,   14,     
  315,20220113,   15,     
  315,20220113,   16,     
  315,20220113,   17,     
  315,20220113,   18,     
  315,20220113,   19,     
  315,20220113,   20,     
  315,20220113,   21,     
  315,20220113,   22,     
  315,20220113,   23,     
  315,20220113,   24,     
  315,20220114,    1,     
  315,20220114,    2,     
  315,20220114,    3,     
  315,20220114,    4,     
  315,20220114,    5,     
  315,20220114,    6,     
  315,20220114,    7,     
  315,20220114,    8,     
  315,20220114,    9,     
  315,20220114,   10,     
  315,20220114,   11,     
  315,20220114,   12,     
  315,20220114,   13,     
  315,20220114,   14,     
  315,20220114,   15,     
  315,20220114,   16,     
  315,20220114,   17,     
  315,20220114,   18,     
  315,20220114,   19,     
  315,20220114,   20,     
  315,20220114,   21,     
  315,20220114,   22,     
  315,20220114,   23,     
  315,20220114,   24,     
  315,20220115,    1,     
  315,20220115,    2,     
  315,20220115,    3,     
  315,20220115,    4,     
  315,20220115,    5,     
  315,20220115,    6,     
  315,20220115,    7,     
  315,20220115,    8,     
  315,20220115,    9,     
  315,20220115,   10,     
  315,20220115,   11,     
  315,20220115,   12,     
  315,20220115,   13,     
  315,20220115,   14,     
  315,20220115,   15,     
  315,20220115,   16,     
  315,20220115,   17,     
  315,20220115,   18,     
  315,20220115,   19,     
  315,20220115,   20,     
  315,20220115,   21,     
  315,20220115,   22,     
  315,20220115,   23,     
  315,20220115,   24,     
  315,20220116,    1,     
  315,20220116,    2,     
  315,20220116,    3,     
  315,20220116,    4,     
  315,20220116,    5,     
  315,20220116,    6,     
  315,20220116,    7,     
  315,20220116,    8,     
  315,20220116,    9,     
  315,20220116,   10,     
  315,20220116,   11,     
  315,20220116,   12,     
  315,20220116,   13,     
  315,20220116,   14,     
  315,20220116,   15,     
  315,20220116,   16,     
  315,20220116,   17,     
  315,20220116,   18,     
  315,20220116,   19,     
  315,20220116,   20,     
  315,20220116,   21,     
  315,20220116,   22,     
  315,20220116,   23,     
  315,20220116,   24,     
  315,20220117,    1,     
  315,20220117,    2,     
  315,20220117,    3,     
  315,20220117,    4,     
  315,20220117,    5,     
  315,20220117,    6,     
  315,20220117,    7,     
  315,20220117,    8,     
  315,20220117,    9,     
  315,20220117,   10,     
  315,20220117,   11,     
  315,20220117,   12,     
  315,20220117,   13,     
  315,20220117,   14,     
  315,20220117,   15,     
  315,20220117,   16,     
